last_fico_range_high,last_fico_range_low,bc_util,revol_util,loan_amnt,int_rate,bc_open_to_buy,mo_sin_old_il_acct,dti,mo_sin_old_rev_tl_op,annual_inc,mo_sin_rcnt_rev_tl_op,sub_grade,fico_range_low,total_bc_limit,tot_cur_bal,num_il_tl,pct_tl_nvr_dlq,mo_sin_rcnt_tl,num_bc_tl,open_acc,acc_open_past_24mths,num_actv_rev_tl,grade,emp_length,percent_bc_gt_75,num_bc_sats,num_actv_bc_tl,num_tl_op_past_12m,inq_last_6mths,purpose,mort_acc,term,initial_list_status,verification_status,home_ownership,tot_coll_amt,num_accts_ever_120_pd,loan_status
564.0,560.0,103.1,103.1,8000.0,12.69,0.0,23.0,16.27,47.0,50000.0,36.0,C2,660.0,4800.0,23969.0,1.0,75.0,23.0,3.0,4.0,1.0,3.0,C,2 years,100.0,3.0,3.0,0.0,0.0,debt_consolidation,0.0, 36 months,f,Source Verified,RENT,0.0,0.0,Charged Off
674.0,670.0,45.0,26.0,10000.0,9.49,3813.0,34.0,0.99,360.0,160000.0,5.0,B2,660.0,15250.0,6820.0,1.0,92.0,5.0,13.0,12.0,5.0,9.0,B,10+ years,25.0,11.0,4.0,3.0,2.0,debt_consolidation,1.0, 36 months,w,Source Verified,MORTGAGE,0.0,0.0,Fully Paid
499.0,0.0,61.9,53.0,9000.0,13.67,2780.0,123.0,9.76,77.0,45000.0,10.0,B5,690.0,7300.0,15121.0,2.0,100.0,10.0,2.0,6.0,2.0,4.0,B,8 years,50.0,2.0,2.0,1.0,0.0,debt_consolidation,0.0, 36 months,f,Not Verified,RENT,0.0,0.0,Fully Paid
794.0,790.0,36.4,43.2,12800.0,5.32,6364.0,155.0,12.17,129.0,60000.0,69.0,A1,770.0,10000.0,326192.0,2.0,100.0,22.0,2.0,5.0,1.0,3.0,A,7 years,0.0,2.0,2.0,0.0,0.0,vacation,1.0, 36 months,f,Not Verified,RENT,0.0,0.0,Fully Paid
499.0,0.0,52.9,48.0,12000.0,15.31,6128.0,50.0,24.61,69.0,31500.0,2.0,C4,690.0,13000.0,11203.0,2.0,100.0,2.0,5.0,11.0,4.0,7.0,C,6 years,60.0,5.0,4.0,2.0,0.0,debt_consolidation,0.0, 60 months,w,Source Verified,RENT,0.0,0.0,Charged Off
704.0,700.0,92.7,91.3,15000.0,11.53,5214.0,157.0,28.39,387.0,117000.0,12.0,B5,670.0,71500.0,121755.0,5.0,90.3,12.0,12.0,10.0,2.0,6.0,B,10+ years,100.0,4.0,4.0,1.0,1.0,debt_consolidation,2.0, 36 months,w,Not Verified,RENT,0.0,0.0,Fully Paid
499.0,0.0,70.6,53.0,16000.0,6.39,5490.0,112.0,22.96,257.0,60000.0,32.0,A2,710.0,18700.0,23281.0,5.0,93.3,16.0,6.0,11.0,1.0,7.0,A,10+ years,40.0,5.0,5.0,0.0,0.0,debt_consolidation,0.0, 36 months,w,Source Verified,RENT,0.0,1.0,Fully Paid
754.0,750.0,91.6,43.2,7700.0,9.99,647.0,60.0,10.59,64.0,35360.0,9.0,B3,685.0,7700.0,17419.0,3.0,100.0,9.0,3.0,11.0,5.0,4.0,B,1 year,100.0,3.0,3.0,2.0,0.0,debt_consolidation,0.0, 36 months,f,Source Verified,OWN,0.0,0.0,Fully Paid
729.0,725.0,87.0,72.0,15000.0,8.49,2195.0,86.0,11.9,447.0,75000.0,6.0,B1,725.0,16900.0,199639.0,2.0,100.0,6.0,5.0,8.0,2.0,4.0,B,10+ years,50.0,2.0,2.0,1.0,0.0,credit_card,3.0, 36 months,w,Not Verified,MORTGAGE,0.0,0.0,Fully Paid
499.0,0.0,64.4,39.7,4000.0,12.12,2173.0,128.0,25.95,165.0,20160.0,8.0,B3,695.0,6100.0,77318.0,6.0,97.0,5.0,7.0,7.0,5.0,5.0,B,< 1 year,0.0,3.0,3.0,2.0,1.0,debt_consolidation,0.0, 36 months,f,Source Verified,RENT,0.0,0.0,Charged Off
704.0,700.0,85.5,60.7,12000.0,16.99,2073.0,136.0,25.85,142.0,72576.0,1.0,D1,695.0,14300.0,444793.0,11.0,100.0,1.0,3.0,13.0,3.0,5.0,D,8 years,100.0,2.0,2.0,3.0,1.0,home_improvement,3.0, 60 months,w,Verified,MORTGAGE,0.0,0.0,Fully Paid
789.0,785.0,25.5,22.2,22000.0,5.32,63240.0,135.0,16.75,288.0,69000.0,25.0,A1,770.0,84900.0,36129.0,4.0,100.0,6.0,11.0,25.0,1.0,8.0,A,10+ years,0.0,8.0,4.0,1.0,0.0,debt_consolidation,0.0, 36 months,f,Not Verified,OWN,0.0,0.0,Fully Paid
554.0,550.0,74.7,63.8,16000.0,9.49,3116.0,121.0,13.74,220.0,150000.0,4.0,B2,710.0,12300.0,404925.0,7.0,82.4,4.0,4.0,10.0,4.0,3.0,B,2 years,33.3,3.0,3.0,2.0,0.0,debt_consolidation,3.0, 36 months,w,Not Verified,MORTGAGE,0.0,2.0,Fully Paid
734.0,730.0,50.7,50.7,24000.0,10.74,6662.0,128.0,4.06,165.0,60000.0,8.0,B2,760.0,13500.0,77318.0,6.0,97.0,5.0,7.0,7.0,0.0,5.0,B,6 years,33.3,5.0,3.0,2.0,0.0,home_improvement,2.0, 60 months,f,Verified,MORTGAGE,0.0,0.0,Fully Paid
644.0,640.0,94.0,71.0,8000.0,12.99,2483.0,159.0,17.42,180.0,39000.0,43.0,C2,680.0,7450.0,13776.0,5.0,88.0,18.0,6.0,5.0,1.0,4.0,C,2 years,66.7,4.0,3.0,0.0,0.0,home_improvement,2.0, 36 months,w,Not Verified,OWN,0.0,0.0,Fully Paid
729.0,725.0,65.3,65.3,30000.0,10.99,59123.0,156.0,8.87,154.0,186000.0,4.0,B4,710.0,127500.0,424152.0,3.0,100.0,4.0,9.0,9.0,3.0,6.0,B,8 years,28.6,7.0,6.0,2.0,0.0,debt_consolidation,1.0, 36 months,w,Source Verified,MORTGAGE,0.0,0.0,Fully Paid
584.0,580.0,42.7,37.5,32400.0,23.83,14320.0,143.0,9.46,78.0,328128.0,10.0,F5,730.0,25000.0,94180.0,9.0,100.0,5.0,5.0,12.0,4.0,6.0,F,6 years,20.0,5.0,4.0,2.0,5.0,home_improvement,0.0, 60 months,f,Verified,MORTGAGE,842.0,0.0,Charged Off
549.0,545.0,89.3,81.1,8500.0,11.53,590.0,11.0,20.19,56.0,50000.0,8.0,B5,685.0,5500.0,141011.0,1.0,100.0,8.0,2.0,5.0,2.0,3.0,B,4 years,100.0,2.0,2.0,2.0,0.0,debt_consolidation,1.0, 36 months,w,Verified,MORTGAGE,0.0,0.0,Fully Paid
634.0,630.0,91.7,59.4,13475.0,23.99,1058.0,134.0,12.93,171.0,45000.0,10.0,F2,660.0,12800.0,180583.0,25.0,90.2,6.0,13.0,33.0,8.0,9.0,F,1 year,100.0,6.0,6.0,3.0,0.0,debt_consolidation,2.0, 60 months,f,Not Verified,MORTGAGE,0.0,2.0,Fully Paid
584.0,580.0,54.7,36.1,14000.0,16.99,3077.0,115.0,22.87,536.0,32894.0,10.0,D1,695.0,6800.0,27049.0,5.0,100.0,7.0,5.0,8.0,10.0,3.0,D,3 years,33.3,3.0,2.0,3.0,0.0,debt_consolidation,4.0, 36 months,f,Not Verified,MORTGAGE,0.0,0.0,Fully Paid
689.0,685.0,65.9,65.9,2200.0,17.09,2523.0,4.0,2.34,39.0,57000.0,1.0,D1,680.0,7400.0,183021.0,1.0,100.0,1.0,4.0,5.0,3.0,3.0,D,10+ years,50.0,4.0,3.0,2.0,1.0,debt_consolidation,1.0, 36 months,w,Source Verified,MORTGAGE,0.0,0.0,Fully Paid
614.0,610.0,92.3,92.3,15325.0,13.98,422.0,104.0,11.49,248.0,159000.0,26.0,C1,670.0,5500.0,159210.0,32.0,94.9,4.0,5.0,29.0,8.0,3.0,C,7 years,66.7,3.0,3.0,2.0,0.0,debt_consolidation,1.0, 36 months,f,Not Verified,RENT,0.0,1.0,Fully Paid
534.0,530.0,44.2,29.4,6000.0,11.14,16391.0,152.0,20.64,236.0,75000.0,2.0,B2,715.0,29400.0,102090.0,7.0,93.0,2.0,14.0,18.0,6.0,11.0,B,1 year,40.0,5.0,5.0,3.0,1.0,debt_consolidation,5.0, 36 months,w,Source Verified,MORTGAGE,0.0,0.0,Charged Off
754.0,750.0,50.5,31.4,6000.0,5.32,8423.0,128.0,1.92,166.0,100000.0,18.0,A1,720.0,17000.0,244633.0,0.0,93.7,7.0,6.0,8.0,4.0,3.0,A,10+ years,50.0,2.0,2.0,1.0,0.0,credit_card,2.0, 36 months,w,Source Verified,MORTGAGE,0.0,0.0,Fully Paid
584.0,580.0,57.2,49.5,10000.0,9.58,4110.0,79.0,11.24,46.0,33000.0,11.0,B1,660.0,9600.0,107165.0,1.0,90.9,11.0,5.0,9.0,4.0,4.0,B,2 years,25.0,4.0,4.0,1.0,0.0,debt_consolidation,1.0, 36 months,w,Source Verified,MORTGAGE,830.0,0.0,Charged Off
679.0,675.0,64.95,94.2,10000.0,9.75,4006.0,137.0,18.63,179.0,80000.0,57.0,B3,670.0,0.0,253615.0,10.0,52.9,6.0,5.0,6.0,3.0,1.0,B,10+ years,50.0,0.0,0.0,2.0,1.0,debt_consolidation,1.0, 36 months,w,Source Verified,MORTGAGE,0.0,4.0,Fully Paid
739.0,735.0,21.8,24.6,3800.0,13.99,13373.0,131.0,23.7,137.0,36000.0,2.0,C3,665.0,17100.0,36419.0,12.0,96.3,2.0,12.0,13.0,6.0,4.0,C,5 years,20.0,5.0,3.0,3.0,2.0,credit_card,0.0, 36 months,w,Verified,RENT,0.0,1.0,Fully Paid
574.0,570.0,63.8,61.2,12000.0,15.61,20188.0,262.0,33.47,174.0,87300.0,6.0,D1,670.0,55800.0,73180.0,8.0,100.0,6.0,28.0,27.0,6.0,22.0,D,10+ years,73.3,15.0,14.0,4.0,1.0,debt_consolidation,0.0, 60 months,w,Source Verified,MORTGAGE,0.0,0.0,Charged Off
614.0,610.0,84.3,69.5,16800.0,19.53,3318.0,60.0,24.24,209.0,40000.0,15.0,D5,670.0,21200.0,23614.0,6.0,100.0,8.0,7.0,10.0,7.0,8.0,D,10+ years,83.3,6.0,6.0,1.0,1.0,debt_consolidation,0.0, 60 months,w,Verified,RENT,0.0,0.0,Charged Off
689.0,685.0,54.1,43.5,17325.0,13.11,4221.0,64.0,17.34,78.0,40000.0,3.0,B4,685.0,9200.0,18919.0,4.0,93.0,3.0,7.0,7.0,5.0,3.0,B,3 years,33.3,3.0,2.0,2.0,2.0,credit_card,1.0, 36 months,f,Verified,MORTGAGE,70.0,0.0,Fully Paid
549.0,545.0,79.9,87.6,14125.0,19.52,1007.0,147.0,9.83,102.0,89000.0,2.0,D4,695.0,5000.0,197555.0,3.0,100.0,2.0,3.0,9.0,6.0,7.0,D,10+ years,66.7,3.0,3.0,2.0,1.0,debt_consolidation,1.0, 60 months,f,Verified,MORTGAGE,0.0,0.0,Charged Off
714.0,710.0,21.0,18.3,6100.0,11.99,37196.0,148.0,18.24,132.0,35000.0,1.0,B5,700.0,47100.0,138950.0,3.0,100.0,1.0,10.0,16.0,10.0,5.0,B,10+ years,11.1,9.0,3.0,5.0,2.0,debt_consolidation,3.0, 36 months,w,Not Verified,MORTGAGE,497.0,0.0,Fully Paid
689.0,685.0,71.3,71.3,15000.0,12.29,3959.0,154.0,6.69,15.0,70000.0,13.0,C1,690.0,13800.0,16459.0,2.0,100.0,5.0,3.0,5.0,5.0,3.0,C,10+ years,33.3,3.0,3.0,1.0,1.0,debt_consolidation,0.0, 36 months,w,Source Verified,MORTGAGE,0.0,0.0,Fully Paid
759.0,755.0,94.4,86.4,11000.0,7.89,612.0,119.0,11.45,123.0,33000.0,26.0,A5,685.0,11000.0,139788.0,10.0,100.0,6.0,5.0,12.0,2.0,4.0,A,2 years,100.0,3.0,3.0,1.0,0.0,credit_card,1.0, 36 months,w,Source Verified,MORTGAGE,0.0,0.0,Fully Paid
524.0,520.0,65.9,54.2,8500.0,12.35,5862.0,135.0,26.7,224.0,64000.0,59.0,B4,690.0,17200.0,106358.0,9.0,87.0,12.0,8.0,12.0,1.0,7.0,B,2 years,60.0,5.0,4.0,1.0,1.0,debt_consolidation,0.0, 36 months,f,Source Verified,OWN,0.0,3.0,Fully Paid
639.0,635.0,81.1,81.1,18200.0,7.26,1211.0,98.0,11.76,181.0,70000.0,15.0,A4,695.0,6400.0,42523.0,14.0,95.0,15.0,10.0,10.0,2.0,2.0,A,2 years,50.0,2.0,2.0,0.0,0.0,credit_card,0.0, 36 months,w,Source Verified,RENT,0.0,0.0,Charged Off
739.0,735.0,45.0,45.0,30000.0,13.49,11086.0,126.0,26.6,341.0,80000.0,3.0,C2,725.0,77600.0,81429.0,6.0,97.0,3.0,19.0,12.0,8.0,10.0,C,< 1 year,14.3,18.0,7.0,5.0,2.0,debt_consolidation,4.0, 60 months,w,Source Verified,MORTGAGE,0.0,0.0,Fully Paid
789.0,785.0,46.2,37.8,18000.0,6.49,10272.0,151.0,12.56,223.0,97000.0,7.0,A2,730.0,19100.0,26651.0,5.0,96.7,7.0,12.0,10.0,3.0,7.0,A,2 years,0.0,3.0,3.0,1.0,0.0,debt_consolidation,0.0, 36 months,w,Not Verified,OWN,0.0,0.0,Fully Paid
574.0,570.0,69.4,43.8,10000.0,15.77,2873.0,208.0,26.07,369.0,50000.0,1.0,D1,665.0,9400.0,21481.0,18.0,97.6,1.0,11.0,22.0,17.0,12.0,D,10+ years,50.0,8.0,6.0,13.0,3.0,debt_consolidation,2.0, 36 months,w,Verified,MORTGAGE,0.0,0.0,Charged Off
679.0,675.0,74.8,62.6,4200.0,21.0,2245.0,80.0,31.44,73.0,15000.0,6.0,E2,670.0,8900.0,8198.0,3.0,84.0,6.0,3.0,8.0,2.0,5.0,E,9 years,66.7,3.0,3.0,2.0,1.0,debt_consolidation,0.0, 36 months,f,Verified,RENT,0.0,1.0,Fully Paid
729.0,725.0,64.6,79.0,25550.0,18.55,1981.0,133.0,12.61,119.0,90000.0,1.0,E2,665.0,5600.0,21727.0,9.0,88.0,1.0,7.0,9.0,3.0,6.0,E,10+ years,40.0,5.0,5.0,3.0,1.0,debt_consolidation,6.0, 60 months,f,Source Verified,RENT,0.0,2.0,Fully Paid
704.0,700.0,89.1,71.3,12000.0,8.18,1652.0,357.0,16.29,188.0,40000.0,5.0,B1,675.0,15200.0,23809.0,10.0,100.0,5.0,7.0,9.0,2.0,7.0,B,6 years,100.0,5.0,5.0,2.0,0.0,credit_card,0.0, 36 months,w,Source Verified,RENT,0.0,0.0,Fully Paid
684.0,680.0,15.2,12.3,4800.0,13.99,6722.0,145.0,16.04,245.0,30000.0,5.0,C4,665.0,8000.0,7358.0,3.0,100.0,5.0,11.0,10.0,6.0,6.0,C,9 years,0.0,5.0,4.0,2.0,1.0,credit_card,3.0, 36 months,f,Not Verified,RENT,0.0,0.0,Fully Paid
764.0,760.0,22.4,22.5,10000.0,5.32,30479.0,105.0,10.81,98.0,48000.0,8.0,A1,740.0,39300.0,15278.0,5.0,100.0,8.0,7.0,12.0,4.0,7.0,A,10+ years,0.0,7.0,6.0,4.0,0.0,debt_consolidation,0.0, 36 months,w,Not Verified,RENT,0.0,0.0,Fully Paid
729.0,725.0,70.5,63.6,16000.0,16.29,2185.0,147.0,4.92,180.0,59000.0,1.0,D1,680.0,7400.0,209099.0,1.0,92.9,1.0,7.0,5.0,3.0,4.0,D,10+ years,33.3,3.0,3.0,3.0,1.0,home_improvement,1.0, 60 months,w,Not Verified,OWN,0.0,0.0,Fully Paid
714.0,710.0,73.9,55.5,10000.0,6.68,3129.0,185.0,22.06,102.0,68000.0,2.0,A3,725.0,12000.0,54688.0,15.0,91.7,2.0,3.0,19.0,2.0,4.0,A,< 1 year,50.0,2.0,2.0,1.0,0.0,debt_consolidation,0.0, 36 months,w,Source Verified,OWN,0.0,0.0,Fully Paid
719.0,715.0,92.4,77.0,4750.0,18.25,832.0,130.0,36.24,235.0,45000.0,16.0,E1,695.0,11000.0,241219.0,34.0,82.0,16.0,3.0,12.0,2.0,2.0,E,5 years,100.0,2.0,2.0,0.0,0.0,debt_consolidation,1.0, 36 months,f,Source Verified,MORTGAGE,0.0,0.0,Fully Paid
764.0,760.0,64.95,45.4,15000.0,11.36,4006.0,128.0,13.77,165.0,36000.0,8.0,B5,710.0,14000.0,77318.0,6.0,97.0,5.0,7.0,15.0,4.0,5.0,B,2 years,50.0,4.0,3.0,2.0,1.0,debt_consolidation,1.0, 36 months,f,Not Verified,OWN,0.0,0.0,Fully Paid
804.0,800.0,55.5,34.5,5500.0,7.62,5335.0,140.0,11.78,385.0,60000.0,20.0,A3,685.0,12000.0,27642.0,4.0,81.0,16.0,12.0,6.0,2.0,2.0,A,10+ years,0.0,2.0,2.0,0.0,0.0,credit_card,0.0, 36 months,f,Not Verified,RENT,637.0,2.0,Fully Paid
734.0,730.0,89.4,86.9,15000.0,14.46,1106.0,76.0,14.04,86.0,50000.0,23.0,C4,670.0,10400.0,64664.0,7.0,91.7,6.0,2.0,6.0,4.0,2.0,C,3 years,100.0,2.0,2.0,1.0,0.0,debt_consolidation,1.0, 36 months,w,Verified,MORTGAGE,0.0,0.0,Fully Paid
769.0,765.0,41.9,42.0,24000.0,7.89,48282.0,157.0,24.35,238.0,50000.0,9.0,A5,700.0,83100.0,144628.0,2.0,100.0,9.0,8.0,9.0,1.0,7.0,A,1 year,33.3,6.0,5.0,1.0,0.0,credit_card,3.0, 60 months,w,Source Verified,MORTGAGE,0.0,0.0,Fully Paid
594.0,590.0,98.0,89.0,15000.0,14.07,3875.0,185.0,26.92,285.0,51300.0,8.0,C3,670.0,15500.0,228001.0,5.0,100.0,8.0,5.0,8.0,3.0,6.0,C,10+ years,100.0,5.0,4.0,2.0,3.0,debt_consolidation,2.0, 36 months,w,Verified,MORTGAGE,0.0,0.0,Charged Off
714.0,710.0,72.3,66.1,11200.0,18.99,4013.0,109.0,23.69,114.0,77000.0,3.0,D3,690.0,14500.0,198407.0,17.0,100.0,3.0,3.0,14.0,7.0,4.0,D,6 years,50.0,2.0,2.0,3.0,1.0,credit_card,3.0, 60 months,w,Source Verified,MORTGAGE,0.0,0.0,Fully Paid
819.0,815.0,22.6,21.8,12275.0,7.12,49316.0,73.0,24.25,160.0,35000.0,29.0,A3,700.0,63700.0,96245.0,2.0,100.0,19.0,11.0,11.0,1.0,3.0,A,4 years,12.5,8.0,3.0,0.0,0.0,debt_consolidation,2.0, 36 months,f,Not Verified,MORTGAGE,0.0,0.0,Fully Paid
559.0,555.0,93.5,93.5,32000.0,18.99,3694.0,122.0,30.65,301.0,90000.0,81.0,E1,715.0,57100.0,195582.0,9.0,95.2,1.0,8.0,11.0,2.0,4.0,E,10+ years,75.0,4.0,4.0,1.0,0.0,debt_consolidation,3.0, 60 months,f,Verified,MORTGAGE,0.0,0.0,Charged Off
729.0,725.0,4.2,13.2,35000.0,21.45,26150.0,20.0,3.18,193.0,500000.0,2.0,D5,740.0,27300.0,436461.0,2.0,90.9,2.0,14.0,10.0,4.0,5.0,D,10+ years,0.0,6.0,4.0,2.0,0.0,credit_card,3.0, 60 months,w,Source Verified,MORTGAGE,0.0,0.0,Fully Paid
694.0,690.0,95.0,63.0,14400.0,15.61,2700.0,124.0,23.96,138.0,85000.0,9.0,D1,660.0,21600.0,68914.0,22.0,100.0,9.0,10.0,19.0,7.0,15.0,D,10+ years,75.0,10.0,8.0,4.0,0.0,debt_consolidation,2.0, 60 months,w,Verified,MORTGAGE,0.0,0.0,Fully Paid
799.0,795.0,93.6,88.2,25000.0,12.59,1198.0,171.0,23.41,176.0,65000.0,6.0,C2,675.0,18800.0,51087.0,11.0,97.0,6.0,10.0,17.0,2.0,11.0,C,3 years,85.7,7.0,6.0,2.0,0.0,credit_card,0.0, 36 months,w,Source Verified,RENT,0.0,0.0,Fully Paid
694.0,690.0,100.5,76.4,7675.0,16.29,0.0,9.0,20.75,217.0,45000.0,21.0,C4,700.0,6200.0,18903.0,1.0,100.0,9.0,12.0,8.0,2.0,4.0,C,8 years,100.0,4.0,3.0,1.0,0.0,credit_card,0.0, 36 months,w,Not Verified,RENT,0.0,0.0,Fully Paid
719.0,715.0,64.95,5.2,4150.0,14.46,4006.0,143.0,18.11,353.0,33000.0,9.0,C4,665.0,0.0,22040.0,11.0,92.9,5.0,7.0,8.0,7.0,2.0,C,4 years,50.0,0.0,0.0,3.0,1.0,debt_consolidation,3.0, 36 months,f,Verified,RENT,151.0,0.0,Fully Paid
509.0,505.0,88.4,74.4,23600.0,14.99,1423.0,132.0,9.0,165.0,150000.0,10.0,C4,660.0,12300.0,32198.0,5.0,89.5,10.0,6.0,9.0,2.0,5.0,C,10+ years,100.0,4.0,4.0,1.0,2.0,debt_consolidation,3.0, 60 months,w,Source Verified,MORTGAGE,0.0,0.0,Fully Paid
719.0,715.0,67.2,66.7,20000.0,13.35,10677.0,146.0,22.21,229.0,65000.0,5.0,C2,685.0,32600.0,205232.0,16.0,93.7,5.0,14.0,12.0,8.0,7.0,C,4 years,28.6,7.0,6.0,1.0,1.0,credit_card,5.0, 60 months,f,Source Verified,MORTGAGE,0.0,0.0,Fully Paid
679.0,675.0,84.0,73.7,8400.0,8.24,641.0,148.0,14.11,298.0,55000.0,13.0,B1,660.0,4000.0,170493.0,8.0,60.0,3.0,2.0,5.0,3.0,2.0,B,5 years,100.0,1.0,1.0,1.0,0.0,debt_consolidation,2.0, 36 months,f,Source Verified,MORTGAGE,865.0,4.0,Fully Paid
784.0,780.0,43.7,31.3,15000.0,7.9,17216.0,128.0,20.75,221.0,55000.0,15.0,A4,765.0,30600.0,206377.0,4.0,100.0,15.0,8.0,14.0,4.0,5.0,A,10+ years,25.0,5.0,2.0,0.0,1.0,credit_card,4.0, 36 months,w,Verified,MORTGAGE,0.0,0.0,Fully Paid
724.0,720.0,93.0,63.2,25000.0,20.49,595.0,152.0,16.86,148.0,75000.0,10.0,E2,660.0,8500.0,270422.0,7.0,82.4,2.0,5.0,10.0,6.0,2.0,E,10+ years,100.0,2.0,2.0,3.0,1.0,home_improvement,2.0, 60 months,w,Source Verified,MORTGAGE,0.0,0.0,Fully Paid
649.0,645.0,69.9,59.7,4725.0,14.46,1234.0,137.0,11.49,134.0,54000.0,11.0,C4,675.0,4100.0,19998.0,5.0,100.0,4.0,5.0,4.0,3.0,2.0,C,2 years,50.0,2.0,2.0,2.0,0.0,debt_consolidation,0.0, 36 months,w,Source Verified,RENT,749.0,0.0,Charged Off
724.0,720.0,30.3,21.4,10000.0,7.89,27683.0,119.0,15.62,375.0,117000.0,2.0,A5,730.0,39700.0,167174.0,17.0,100.0,2.0,10.0,21.0,12.0,5.0,A,5 years,0.0,6.0,3.0,7.0,3.0,debt_consolidation,0.0, 36 months,w,Verified,RENT,0.0,0.0,Fully Paid
629.0,625.0,87.7,87.7,18250.0,15.8,3470.0,133.0,19.94,323.0,42000.0,69.0,C3,670.0,28200.0,24730.0,4.0,96.0,60.0,14.0,8.0,0.0,8.0,C,6 years,100.0,8.0,8.0,0.0,0.0,debt_consolidation,5.0, 60 months,f,Verified,RENT,0.0,1.0,Charged Off
689.0,685.0,85.4,85.4,30000.0,22.47,5793.0,139.0,16.02,171.0,80000.0,12.0,E5,690.0,39700.0,180352.0,4.0,100.0,9.0,13.0,7.0,4.0,5.0,E,10+ years,80.0,5.0,5.0,2.0,0.0,credit_card,4.0, 60 months,f,Source Verified,MORTGAGE,0.0,0.0,Fully Paid
674.0,670.0,22.9,40.5,3000.0,19.42,3083.0,58.0,23.76,49.0,34500.0,13.0,D3,660.0,4000.0,12574.0,2.0,77.8,13.0,4.0,8.0,4.0,5.0,D,1 year,0.0,4.0,3.0,0.0,0.0,debt_consolidation,0.0, 36 months,f,Not Verified,RENT,3834.0,1.0,Fully Paid
549.0,545.0,72.4,52.6,23575.0,16.99,1795.0,112.0,37.97,184.0,63190.0,2.0,D3,680.0,6500.0,62038.0,19.0,90.6,2.0,8.0,16.0,4.0,7.0,D,8 years,75.0,4.0,4.0,2.0,1.0,debt_consolidation,0.0, 36 months,f,Verified,RENT,0.0,2.0,Charged Off
709.0,705.0,92.0,72.7,10000.0,12.12,762.0,139.0,17.62,234.0,32780.0,14.0,B3,690.0,9500.0,13385.0,1.0,100.0,14.0,7.0,9.0,4.0,8.0,B,10+ years,83.3,6.0,6.0,0.0,0.0,debt_consolidation,0.0, 36 months,f,Verified,OWN,0.0,0.0,Fully Paid
714.0,710.0,17.6,16.3,25000.0,7.89,89471.0,149.0,23.74,345.0,180000.0,3.0,A5,720.0,108600.0,321727.0,28.0,100.0,3.0,31.0,30.0,14.0,12.0,A,1 year,5.3,19.0,11.0,4.0,0.0,credit_card,3.0, 60 months,w,Source Verified,MORTGAGE,0.0,0.0,Fully Paid
684.0,680.0,95.6,60.8,4800.0,7.69,423.0,139.0,15.46,117.0,96000.0,42.0,A4,705.0,9600.0,203648.0,19.0,93.3,8.0,4.0,16.0,2.0,5.0,A,2 years,100.0,4.0,4.0,1.0,0.0,debt_consolidation,1.0, 36 months,w,Not Verified,MORTGAGE,0.0,0.0,Fully Paid
729.0,725.0,71.2,66.7,6600.0,8.67,20586.0,108.0,25.45,310.0,88000.0,4.0,B1,710.0,71500.0,542711.0,3.0,94.7,4.0,5.0,11.0,2.0,7.0,B,10+ years,40.0,5.0,5.0,1.0,0.0,debt_consolidation,6.0, 36 months,f,Source Verified,MORTGAGE,0.0,1.0,Fully Paid
739.0,735.0,50.4,50.4,4000.0,12.49,2383.0,201.0,14.21,255.0,117000.0,24.0,B5,700.0,4800.0,84886.0,9.0,95.0,2.0,4.0,8.0,2.0,4.0,B,10+ years,0.0,4.0,4.0,1.0,1.0,other,5.0, 36 months,w,Verified,MORTGAGE,0.0,1.0,Fully Paid
654.0,650.0,56.8,48.4,11100.0,12.35,4107.0,124.0,25.59,172.0,32400.0,39.0,B4,675.0,9500.0,19584.0,4.0,91.0,3.0,8.0,6.0,1.0,3.0,B,10+ years,50.0,3.0,2.0,1.0,1.0,debt_consolidation,5.0, 36 months,f,Verified,RENT,0.0,1.0,Charged Off
679.0,675.0,86.6,86.6,6000.0,12.29,671.0,44.0,12.99,106.0,61250.0,16.0,C1,675.0,5000.0,137992.0,3.0,88.2,13.0,9.0,6.0,3.0,4.0,C,7 years,50.0,4.0,4.0,0.0,0.0,medical,1.0, 36 months,f,Not Verified,MORTGAGE,0.0,0.0,Fully Paid
514.0,510.0,28.0,25.0,4100.0,16.99,1500.0,214.0,26.15,250.0,52000.0,4.0,D3,680.0,9000.0,48867.0,12.0,58.0,4.0,9.0,14.0,7.0,9.0,D,7 years,0.0,7.0,7.0,3.0,3.0,other,0.0, 36 months,w,Not Verified,RENT,0.0,3.0,Charged Off
724.0,720.0,13.0,13.0,9000.0,10.16,6961.0,115.0,7.4,119.0,40366.0,16.0,B1,755.0,8000.0,11873.0,14.0,100.0,1.0,9.0,3.0,9.0,1.0,B,10+ years,0.0,2.0,1.0,6.0,2.0,house,1.0, 36 months,f,Verified,MORTGAGE,0.0,0.0,Fully Paid
829.0,825.0,0.0,45.6,8000.0,5.32,37000.0,185.0,18.94,172.0,115000.0,37.0,A1,785.0,37000.0,198145.0,8.0,100.0,1.0,8.0,8.0,1.0,2.0,A,2 years,0.0,3.0,0.0,1.0,0.0,medical,0.0, 36 months,w,Not Verified,OWN,0.0,0.0,Fully Paid
794.0,790.0,39.0,25.0,7000.0,7.89,5796.0,162.0,10.41,226.0,58000.0,3.0,A5,675.0,9500.0,188613.0,8.0,91.7,3.0,8.0,7.0,2.0,1.0,A,10+ years,0.0,2.0,1.0,2.0,1.0,home_improvement,3.0, 36 months,w,Not Verified,MORTGAGE,841.0,0.0,Fully Paid
